no.,Shipment Invoice No.,HVDC CODE,HVDC CODE 1,HVDC CODE 2,HVDC CODE 3,HVDC CODE 4,HVDC CODE 5,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,stack status,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL Warehouse,DSV Indoor,DSV Al Markaz,DSV Outdoor,Hauler Indoor,DSV MZP,MOSB,Shifting,MIR,SHU,DAS,AGI,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location_Temp,Status_Location,Status_Location_DSV Indoor_DSV Al Markaz,Status_Location_DSV Al Markaz,Status_Location_DSV Indoor,Status_Location_Date,Status_Location_Date_Year,Status_Location_Date_Month,Status_Storage,wh_handling_legacy,site handling,total handling,minus,final handling,SQM,stack status2,Status_Location_YearMonth,Vendor,Source_File,AAA Storage,No.,Local,SERIAL NO.,PO. No,Bill of Lading,DSV MZD,JDN MZD,Stack_Status,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location,입고일자
,,HVDC-ADOPT-SIM-0001,HVDC,ADOPT,SIM,1,,ALL,,,28,Outdoor,LV Cable,,,,55.22,20389.0,26633.0,1,,8544 4999,EUR,235427.4,Eugen Maersk,BELGIUM,Antwerp,Khalifa port,2024-02-09,2024-03-14,,,,,,,,,2024-04-18,2024-03-28,2024-04-04,2024-04-04,,1.0,site,,MIR,,,,2024-04-18,2024.0,4.0,site,0,1,1,1,2,0.0,,2024-04-01,SIMENSE,SIMENSE(SIM),,1.0,,,SCT-19LT-PRC-PO-005,MEDUAX400529,,,1.0,1,1,0,1,Port → Site,MIR,2024-03-28
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,SHU,,,1,Outdoor,"SURGE-ARRESTER-UNIT, BOTTOM",300.0,160.0,90.0,4.32,567.0,867.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,,2024-06-24,,,,1.0,site,,SHU,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,2.0,,SIEFA0044602823001,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,SHU,2024-06-24
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,SHU,,,1,Outdoor,"SURGE-ARRESTER-UNIT, UPPER",300.0,160.0,90.0,4.32,486.0,786.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,,2024-06-24,,,,1.0,site,,SHU,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,3.0,,SIEFA0044602823002,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,SHU,2024-06-24
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,MIR,,,1,Outdoor,"SURGE-ARRESTER-UNIT, BOTTOM",300.0,160.0,90.0,4.32,605.0,905.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,2024-06-24,,,,,1.0,site,,MIR,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,4.0,,SIEFA0044602823003,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,MIR,
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,MIR,,,1,Outdoor,"SURGE-ARRESTER-UNIT, UPPER",300.0,160.0,90.0,4.32,502.0,802.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,2024-06-24,,,,,1.0,site,,MIR,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,5.0,,SIEFA0044602823004,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,MIR,
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,SHU,,,1,Outdoor,"SURGE-ARRESTER-UNIT, BOTTOM",300.0,160.0,90.0,4.32,571.0,871.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,,2024-06-24,,,,1.0,site,,SHU,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,6.0,,SIEFA0044602823005,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,SHU,2024-06-24
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,SHU,,,1,Outdoor,"SURGE-ARRESTER-UNIT, UPPER",300.0,160.0,90.0,4.32,501.0,801.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,,2024-06-24,,,,1.0,site,,SHU,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,7.0,,SIEFA0044602823006,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,SHU,2024-06-24
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,MIR,,,1,Outdoor,"SURGE-ARRESTER-UNIT, BOTTOM",300.0,160.0,90.0,4.32,570.0,870.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,2024-06-24,,,,,1.0,site,,MIR,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,8.0,,SIEFA0044602823007,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,MIR,
,,HVDC-ADOPT-SIM-0002,HVDC,ADOPT,SIM,2,,MIR,,,1,Outdoor,"SURGE-ARRESTER-UNIT, UPPER",300.0,160.0,90.0,4.32,523.0,823.0,1,,8535 4000,EUR,11775,HORSBURGH Maersk,Germany,Hamburg,Khalifa port,2024-05-04,2024-06-10,,,,,,,,,2024-06-24,,,,,1.0,site,,MIR,,,,2024-06-24,2024.0,6.0,site,0,1,1,1,2,4.8,,2024-06-01,SIMENSE,SIMENSE(SIM),,9.0,,SIEFA0044602823008,SCT-19LT-PRC-PO-004,STRA59754,,,1.0,1,1,0,1,Port → Site,MIR,
,,HVDC-ADOPT-SIM-0003,HVDC,ADOPT,SIM,3,,DAS,,,1,Outdoor,GIS Wall Opening Sealing Covers,130.0,100.0,90.0,1.17,,,1,,,,,Land Transport,UAE,Vendor Shop,MOSB,2024-04-18,2024-04-18,,,,,,,,,,,2024-05-24,,,1.0,site,,DAS,,,,2024-05-24,2024.0,5.0,site,0,1,1,1,2,1.3,,2024-05-01,SIMENSE,SIMENSE(SIM),,10.0,UAE,,4510188107,Local,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0003,HVDC,ADOPT,SIM,3,,AGI,,,1,Outdoor,GIS Wall Opening Sealing Covers,130.0,100.0,90.0,1.17,,,1,,,,,Land Transport,UAE,Vendor Shop,MOSB,2024-04-18,2024-04-18,,,,,,,,,,,,2024-05-24,,1.0,site,,AGI,,,,2024-05-24,2024.0,5.0,site,0,1,1,1,2,1.3,,2024-05-01,SIMENSE,SIMENSE(SIM),,11.0,UAE,,4510188107,Local,,,1.0,1,1,0,1,Port → Site,AGI,
,,HVDC-ADOPT-SIM-0003,HVDC,ADOPT,SIM,3,,MIR,,,1,Outdoor,GIS Wall Opening Sealing Covers,120.0,120.0,130.0,1.872,,,1,,,,,Land Transport,UAE,Vendor Shop,MOSB,2024-04-18,2024-04-18,,,,,,,,,2024-05-29,,,,,1.0,site,,MIR,,,,2024-05-29,2024.0,5.0,site,0,1,1,1,2,1.44,,2024-05-01,SIMENSE,SIMENSE(SIM),,12.0,UAE,,4510188107,Local,,,1.0,1,1,0,1,Port → Site,MIR,
,,HVDC-ADOPT-SIM-0003,HVDC,ADOPT,SIM,3,,SHU,,,1,Outdoor,GIS Wall Opening Sealing Covers,120.0,120.0,130.0,1.872,,,1,,,,,Land Transport,UAE,Vendor Shop,MOSB,2024-04-18,2024-04-18,,,,,,,,,,2024-05-27,,,,1.0,site,,SHU,,,,2024-05-27,2024.0,5.0,site,0,1,1,1,2,1.44,,2024-05-01,SIMENSE,SIMENSE(SIM),,13.0,UAE,,4510188107,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-05-27
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+R11) 400kv Main 2 BBP & BFP Panel -1,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,14.0,UAE,Pallet # 1,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+R12) 400kv Main 2 BBP & BFP Panel -1,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,15.0,UAE,Pallet # 2,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+R13) 400kv Main 2 BBP & BFP Panel -3,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,16.0,UAE,Pallet # 3,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Converter TR. FDR. Relay Panel (=C02+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,17.0,UAE,Pallet # 4,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Bus Cuopler 1A-2A Relay Panel (=C03+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,18.0,UAE,Pallet # 5,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Cable Feeder Relay Panel (=C04+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,19.0,UAE,Pallet # 6,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Cable Feeder Relay Panel (=C04+R02,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,20.0,UAE,Pallet # 7,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Bus Section 1A-1B Relay Panel (=C05+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,21.0,UAE,Pallet # 8,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Bus Section 2A-2B Relay Panel (=C06+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,22.0,UAE,Pallet # 9,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Cable Feeder Relay Panel (=C07+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,23.0,UAE,Pallet # 10,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Cable Feeder Relay Panel (=C07+R02,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,24.0,UAE,Pallet # 11,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Bus Cuopler 1B-2B Relay Panel (=C08+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,25.0,UAE,Pallet # 12,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,400kv Converter TR. FDR. Relay Panel (=C09+R01,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,26.0,UAE,Pallet # 13,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+X1) 400kv SCMS Common Alarm Panel,90.0,92.0,238.0,1.97064,357.0,357.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.828,,2024-11-01,SIMENSE,SIMENSE(SIM),,27.0,UAE,Pallet # 14,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+XV01) 400kv SCMS - Controller Panel 1,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,28.0,UAE,Pallet # 1,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+XV02) 400kv SCMS - Controller Panel 2,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,29.0,UAE,Pallet # 2,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+XV03) 400kv SCMS - Communication Panel 1,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,30.0,UAE,Pallet # 3,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+XV04) 400kv SCMS - Communication Panel 2,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,31.0,UAE,Pallet # 4,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+XV05) 400kv SCMS - DMZ Panel,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,32.0,UAE,Pallet # 5,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=X00+XV01) FMS Local Evaluation Panel,100.0,90.0,238.0,2.142,450.0,450.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,0.9,,2024-11-01,SIMENSE,SIMENSE(SIM),,33.0,UAE,Pallet # 6,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,(=C00+P1) 400kv ON-Line SF6 Gas Monitoring Cubicle,95.0,130.0,238.0,2.9393,550.0,550.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,1.235,,2024-11-01,SIMENSE,SIMENSE(SIM),,34.0,UAE,Pallet # 1,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0004,HVDC,ADOPT,SIM,4,,SHU,,,1,Indoor,Accessories,120.0,120.0,160.0,2.304,550.0,550.0,1,,,,,Land Transport,UAE,Vendor Shop,DSV,2024-05-08,2024-05-09,,,,,,,,,,2024-11-06,,,,1.0,site,,SHU,,,,2024-11-06,2024.0,11.0,site,0,1,1,1,2,1.44,,2024-11-01,SIMENSE,SIMENSE(SIM),,35.0,UAE,Pallet # 1,4512054443,Local,,,1.0,1,1,0,1,Port → Site,SHU,2024-11-06
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Connection module active,233.2,167.2,172.8,6.737652,730.0,1048.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-08-31,,,1.0,site,,DAS,,,,2024-08-31,2024.0,8.0,site,0,1,1,1,2,3.899104,,2024-08-01,SIMENSE,SIMENSE(SIM),,36.0,,13OP-03028.P.01.502,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,37.0,,13OP-03028.P.01.542,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,38.0,,13OP-03028.P.01.543,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,39.0,,13OP-03028.P.01.544,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,40.0,,13OP-03028.P.01.545,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,41.0,,13OP-03028.P.01.546,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,42.0,,13OP-03028.P.01.547,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-26,,,1.0,site,,DAS,,,,2024-11-26,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,43.0,,13OP-03028.P.01.548,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-11-19,,,1.0,site,,DAS,,,,2024-11-19,2024.0,11.0,site,0,1,1,1,2,1.320704,,2024-11-01,SIMENSE,SIMENSE(SIM),,44.0,,13OP-03028.P.01.549,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
,,HVDC-ADOPT-SIM-0005,HVDC,ADOPT,SIM,5,,DAS,,,1,Outdoor,Voltage transformer,123.2,107.2,165.8,2.189727,430.0,587.0,1,,8537 2099,USD,56056.78,MAERSK HOUSTON,Germany,Hamburg,Khalifa port,2024-07-03,2024-08-08,,,,,,,,,,,2024-10-13,,,1.0,site,,DAS,,,,2024-10-13,2024.0,10.0,site,0,1,1,1,2,1.320704,,2024-10-01,SIMENSE,SIMENSE(SIM),,45.0,,13OP-03028.P.01.550,SCT-19LT-PRC-PO-004/45183652,SDXB00003771,,,1.0,1,1,0,1,Port → Site,DAS,
